Aerial & pole studios - edit
Aerial & pole studios,,,,,
Longitude,Latitude,Z,Name,Note,URL
-118.4554588,34.0443249,0,Jagged Vertical Dance & Fitness,,
-81.4076339,30.3259295,0,Jax Beach Aerial Arts,,
-9.1413561,38.7297078,0,Jaya Aerial Lab,,
-3.0161314,53.3963074,0,JD Aerial Fitness Academy,,
127.0395671,37.5606922,0,"Jk Dance Studio, Hapjeong",,
-1.9592019,43.3137423,0,JM POLE SPORT,,
121.022973,14.560739,0,Jollijam Arts Center,,
0,0,0,"Joy Studio - Lai Chi Kok Station, Hong Kong",,
-81.2895852,28.605029,0,Joyce Lemos Aerial Arts & Dance Academy,,
0.6251306,41.6300961,0,Just FLY Lleida Circus & Pole dance Studio,,
-75.6097181,45.397987,0,KaliAndrews Dance Company,,
-111.9920379,40.7268361,0,Kalypto Arts,,
-71.4689885,42.9898645,0,Kama Fly Fitness LLC,,
76.9334096,43.2667161,0,Kamila Kim Studio,,
-96.841373,32.9862252,0,Kandy & Krome Room,,
-94.6426586,38.9147675,0,Kansas City Aerial Arts,,
-99.186302,19.2800098,0,Karpa de Mente,,
13.5103138,52.4628818,0,Katapult,,
-0.8507827,51.4032443,0,KCC Aerial Fitness,,
4.3691368,52.0140439,0,Kelly de Vos - Luchtacrobatiek,,
-1.5097074,51.2126719,0,Kelly's Aerial Academy,,
19.8023141,41.3135542,0,Kia Kaha Pole Aerial Yoga Studio,,
-80.471721,43.4056666,0,Kindred Spirits Pole,,
-122.281606,37.8022382,0,Kinetic Arts Center,,
115.8913149,-31.8624288,0,Kinetica Circus,,
-80.1923578,25.807553,0,Kitty Kat Pole Dancing,,
0.646932,51.796715,0,KL AERIAL FITNESS,,
10.1824922,45.531948,0,Klas Studio,,
19.408416,51.7974294,0,Klub Aerial,,
23.7567924,37.9461373,0,Kollia Pole & Aerial Sports,,
14.5306585,53.433727,0,Koło rurki,,
-155.9705701,19.6267253,0,Kona Aerials Gymnastics,,
55.4510669,-20.8741243,0,Konnection Studios - Bienêtre - Dance - Air - Pole,,
-21.7693809,64.103089,0,Kria Aerial Arts,,
100.6057127,13.7700118,0,KV Aerial Arts ปีนป่ายกายกรรม ครูเล้ง ราชนิกร / Karasvic Bangkok Space for Circus Arts,,
-0.386955,39.452311,0,Kyodai Centro de Entrenamiento,,
5.8430821,43.8746404,0,L’Aerial Studio,,
-111.8521076,40.702108,0,La Bombe Pole Fitness,,
-98.1385922,19.0280046,0,La Carpita de Puebla,,
2.2270421,41.4112395,0,La Central del Circ,,
-58.4513702,-34.6046562,0,La Central School of Circus,,
-73.5484315,45.5400283,0,La Chrome Barre,,
151.2242298,-33.8308932,0,La Diabla Pole Dance Studio,,
-3.0073404,43.3231532,0,La FABRIKA - Centro Deportivo Y Artístico,,
7.7109329,45.0890337,0,La Fucina del Circo a.s.d.c.r. Scuola di Circo,,
-0.8999787,41.6502225,0,La Industria. Pole Dance. Zaragoza,,
-6.0447332,37.4466451,0,La Leonera,,
2.2840553,48.8402802,0,La Plume Air Club,,
2.0962656,41.5300468,0,La Subversiva,,
-3.6529457,40.4272886,0,La Violeta espacio deportivo feminista,,
-2.2081172,47.2854461,0,La Volière,,
2.1901036,41.4174139,0,La Volta,,
2.2069835,41.411728,0,LaBonita cooperativa,,
-97.7202256,30.3686944,0,Laché Movement Co.,,
5.7689918,49.5151787,0,Lady Pole Dance,,
-115.2249791,36.0723126,0,Las Vegas Circus Center,,
16.9464665,51.1023268,0,Latający Spodek - kawiarnia i fitness,,
6.9356588,50.9392782,0,LATIBUL - Theaterhaus - Theater- & Zirkuspädagogisches Zentrum Köln,,
-73.9729873,40.6802287,0,Lava Dance Co,,
17.0163791,51.1104077,0,Lavender Aerial Studio,,
-75.6217664,45.4059234,0,Laws of Motion - Trampoline - Tumbling - Parkour - Gymnastics,,
13.3512286,52.4990129,0,"Le Chat Noir Berlin: Pole Dance, Aerial & Theater Kurse",,
-116.9670619,32.6537937,0,LE CIRQUE,,
6.137024,49.3599009,0,Le Loft Thionville,,
-1.6237768,53.8168414,0,Leeds Pole Dance Studio,,
-96.5587438,32.735882,0,Legs Up Fitness & Aerial Arts,,
2.2107936,48.9048571,0,Les Noctambules,,
14.3934918,50.088324,0,"Let's Fly Studio - Aerial hoop, Aerial silks, Aerial hammock, stretching",,
14.40612,50.0697363,0,"Let's Fly Studio - Pole Dance, Aerial Hoop, Strečink",,
0,0,0,Let’s Pole - 영등포로33 목동비즈타워,,
6.0007778,49.5072778,0,LëtzPole'n'Dance,,
-97.1654271,32.707603,0,Level Up Fitness and Aerial Artistry,,
-97.2636408,32.8402889,0,Level Up Fitness and Aerial Artistry Haltom City,,
18.0979916,48.3114386,0,Levitaya Pole & Aerial Studio,,
-122.7072186,42.200154,0,Levity Circus Collective,,
-15.41318,28.0966656,0,LiberArteGc,,
-2.4251283,52.6470356,0,Liberty Pole Dance Academy Unit 2,,
23.7768307,61.4951002,0,Liikuntastudio BEAT,,
23.7239004,37.9519258,0,LILALAND pole dance and aerial arts,,
-105.0786153,40.5661965,0,Lime Light Fitness,,
174.8285343,-36.8928785,0,Limitless Studio: Aerials | Dance | Fitness | Fun,,
39.1267943,21.6363415,0,LoCa Studios | HapPiest GYM on EaRth النادي الأكثر سعادة في العالم,,
-0.0965479,51.525582,0,London Dance Academy,,
-0.1083586,51.6179286,0,London School of Pole Dancing,,
-118.3125991,34.1018527,0,Louvre LA,,
23.9724682,49.8099557,0,Lova Sport Pole Dance & Aerial Studio,,
151.0829527,-33.8924908,0,Love Pole,,
-121.4790336,38.6423602,0,Love/Aerial,,
-74.4462385,39.354587,0,Lovely Lioness Pole Dance & Aerial Fitness,,
-74.0271301,40.200428,0,Lovely Lioness Pole Dance & Aerial Fitness,,
-74.0365981,40.7550309,0,Lovely Lioness Pole Dance & Aerial Fitness - Union City,,
13.3915251,52.501947,0,LUFT Berlin,,
8.4978331,47.4022041,0,Luftakrobatik by Eva Baggenstos,,
13.8180607,51.0039702,0,Luftfabrik Dresden,,
8.6860346,47.2198208,0,Luftraum,,
-46.6866339,-23.6220164,0,LuftStudio - Poledance & Aerial,,
-77.5034866,39.3396339,0,Luna Aerial Dance & Performing Arts,,
-2.8490711,51.4364586,0,Lunar Studio,,
-118.3741381,34.1671136,0,Luscious Maven Pole Studio,,
-87.0738454,20.6310815,0,Luvapole,,
100.6836236,13.9230169,0,Lyapolesport Aerialfitness Saimai,,
106.6979534,10.7957272,0,LYS STUDIO - Love Your Shape,,
108.2425826,16.0410381,0,M Pole Aerial Da Nang,,
106.7197206,10.7929721,0,M Pole Aerial Studio,,
103.8481705,1.2782636,0,MAD COLLECTION PTE. LTD.,,
-89.3543395,43.0941696,0,Madison Circus Space,,
-3.6655115,40.42467,0,Madrid Pole Dance Studio,,
103.846216,1.2739069,0,Magical Moon Studio,,
-4.4375788,36.7075365,0,Málaga Pole & Aerial Studio,,
72.849709,19.240611,0,Mallakhamb love,,
122.9732816,10.6617904,0,Mandala Centering Place,,
121.0683884,14.5775995,0,Manila Pole Fusion,,
-13.8693274,28.7430368,0,Manipura Circus Space,,
-4.9550062,36.4890965,0,Marbella Aerial Fitness,,
-16.2440481,28.4801426,0,Marce Fitness Pole Dance,,
6.8795677,51.4257564,0,Maresa Höhl - TANZVISIONEN,,
28.837116,47.023773,0,Maryana Pole Dance Studio Chisinau,,
103.8620185,1.3099193,0,Mauve Dance Studio,,
-95.5035535,30.3358548,0,Meraki Haus,,
-3.8258969,53.3202191,0,Mermaid Aerial Arts & Dance Studio,,
-80.2191903,25.7978039,0,Miami Circus Arts Center (LADD Foundation),,
-80.2002015,25.7993566,0,Miami Pole,,
-90.2424493,38.5995014,0,Michelle Mynx Academy of Pole Dance,,
55.1934165,24.9685691,0,Mid Air Circus Arts (MACA) DXB - Aerial Arts Academy,,
98.370991,7.951074,0,Mid-Air Circus Arts (MACA) - Flying Trapeze & Aerial Arts Academy,,
-85.6697845,42.9840507,0,Midwest Movement Collective,,
9.1841629,45.4519582,0,Milan Pole Dance Studio - Milano,,
-73.5567609,45.505545,0,Milan Pole Dance Studio - Montréal,,
103.9551883,1.3769978,0,Milan Pole Dance Studio - Singapore (Downtown East),,
103.8414866,1.2800213,0,Milan Pole Dance Studio - Singapore (Keong Saik Studio),,
103.8418488,1.2804753,0,Milan Pole Dance Studio - Singapore (Teck Lim Studio),,
-1.4861759,53.0288857,0,Mill View Pole Academy,,
13.739621,51.0571702,0,MINOR Pole Picknick,,
13.6942493,51.0902491,0,MINOR Poledance Studio,,
13.7159498,51.0464309,0,MINOR Poledance Trainingsraum,,
-16.6191688,28.0474373,0,Mirlo Danza Aérea y Deporte,,
-88.3542087,41.724378,0,"Misfit Aerial, LLC",,
121.0821691,14.707564,0,Misfit Pole Studio,,
-86.7534587,36.1534427,0,Miss Fit Academy,,
-15.4542096,28.1174237,0,Miyono Acrobatics,,
-111.6755871,35.1899038,0,Momentum Aerial,,
23.7511284,37.9936721,0,Momentum Aerial Acrobatics,,
113.5515538,22.1886086,0,Momentum Aerial and Dance Studio 舞動空中及舞蹈工作室,,
114.2078634,22.3274884,0,Momentus Circus Space - Kowloon Bay,,
-77.1216882,38.8506068,0,Monarca in Flight,,
-121.1874316,38.6454786,0,Monarch Pole Dance,,
-97.1835937,49.818901,0,Monica's Danz Gym Inc,,
-88.0264851,42.33904,0,Monkey Aerial Arts,,
12.4807876,41.8274918,0,Monkey Lab Aerial Studio,,
12.5117864,41.9095553,0,Monkey Lab Aerial Studio Policlinico,,
22.9563661,40.6048579,0,Monokyklo,,
-16.3050503,28.4211719,0,Moon pole studio,,
106.639904,-6.2510606,0,Moonlight Studio,,
-122.2709357,47.9209609,0,Mora Pole and Aerial- Everett,,
-122.3367464,47.8306301,0,Mora Pole and Aerial-Lynnwood,,
14.4239267,50.0775413,0,"Moschna, pole dance center",,
-0.3857986,39.4584311,0,Motion Academy,,
-111.0407115,45.6778098,0,Mountain Air Dance: Aerial Arts Company,,
-3.7026425,40.3866678,0,MovArt Pole Dance Studio,,
-89.2276894,13.6796275,0,MOVE WELLNESS LAB,,
121.06103,14.590179,0,Movement Dance Studio,,
103.8484196,1.278646,0,MOVEMENT Pole & Aerial Sport,,
115.1052202,-8.6063198,0,Moving Stars Bali,,
-96.8195876,32.849697,0,Moxie Mischief Aerial Arts,,
-87.6899707,41.9167738,0,MSA & Circus Arts,,
11.60795,48.12657,0,Munich Circus Arts,,
-92.3366834,38.9116757,0,Muse Pole Fitness,,
24.7938455,59.4243403,0,MUSE Stuudio,,
17.0104164,51.0845028,0,Music & Motion Aerial Dance Studio,,
0,0,0,My Aerial Garden - W LUXE,,https://www.google.com/maps/place/W+LUXE/data=!4m2!3m1!1s0x34040761039c975f:0x146252ef2e9a0ac8
-0.0322831,51.431894,0,My Aerial Home,,
10.0741638,44.8536361,0,My Aerial Space,,
-0.2271869,51.5824096,0,My Gravity Fitness & Dance,,
14.4408421,50.0915347,0,My Sky Aerial Dance Studio,,
25.2878062,54.7130163,0,Mystic cat pole studio,,
98.3923959,7.8850566,0,N3N Aerial Studio Phuket,,
-86.815914,36.158658,0,Nashville School for the Aerial Arts,,
-0.082558,51.5275314,0,National Centre for Circus Arts,,
104.9345344,11.5544921,0,National Circus School of Phnom Penh Big Top,,
-91.5866851,41.7036552,0,National Dance Academy,,
172.5967915,-43.298511,0,NCAerial Arts,,
-3.6102898,40.5538544,0,Neverland Pole & Dance,,
-72.5566801,42.8718357,0,New England Center for Circus Arts,,
12.4314721,41.852364,0,New Fit Gymnasium,,
26.1183725,44.4454872,0,New Heights Pole Dance Moșilor,,
-122.3556689,47.6841056,0,New Moon Movement Arts,,
-73.9726722,40.7839954,0,New York Circus School,,
0,0,0,NewStep Aerial - Turisztikai Központ,,
-122.6568167,45.5212444,0,Night Flight Aerial & Circus Arts,,
-82.4106511,36.3838065,0,Night Owl Circus Arts North,,
-82.3901985,36.3041193,0,Night Owl Circus Arts South,,
22.2030888,49.5597615,0,No Gravity - Pole Dance Studio Sanok / Aerial Hoop / Silks / Stretching /Akrobatyka/ Gimnastyka dla dzieci,,
17.1613176,48.1523046,0,No Limits Gym,,
-15.4259477,28.1514046,0,No limits Pole Studios,,
-15.4426183,27.8515798,0,No limits sur pole estudio,,
-3.1600932,51.4865723,0,NoFit State Community Circus,,
-90.1365565,29.9706505,0,NOLA Pole & Aerials,,
-90.074536,29.957171,0,NOLA Pole & Aerials,,
0,0,0,Nolita Pole - near Arc de Triomf,,
121.528575,25.01968,0,NoMad Om Factory One,,
105.823549,21.0655793,0,NoMad Om Factory Tay Ho,,
9.9149799,53.5634078,0,NORDpole Studio Hamburg,,
10.7899414,59.9103592,0,North Pole aerial and pole fitness,,
25.5093706,65.0199068,0,North Pole Dance Company Oy,,
-92.0970636,46.787402,0,Northern Lights Aerial Studio,,
-89.6285454,21.0171754,0,Nüwa - Pole Fusión,,
106.7380465,-6.1240896,0,NYX Pole Dance Studio PIK,,
-47.8833484,-15.7476817,0,NYX Pole Studio,,
10.9671438,44.6377662,0,Oasi Metropolitana Danza Aerea,,
0.3846598,46.5700631,0,Octave Singulier,,
-99.1257669,19.3764429,0,Odyssee Studio,,
11.3512592,44.506421,0,OfficinAcrobatica ssd,,
-3.8011709,40.28532,0,Oh my pole Academia de Pole Dance,,
101.7108045,3.1949728,0,OM Factory @ KL HQ,,
100.3206191,5.4180581,0,OM Factory @ Penang,,
98.3396847,7.8575655,0,Ona Active: Pole | Dance | Fitness Studio Phuket,,
2.1944234,41.3989194,0,Onair,,
6.6718658,47.1356915,0,Ondines Pole Dance,,
-111.90623,40.59867,0,Onyx Pole and Aerial Fitness Studio,,
-93.2525451,44.9836229,0,Open Minds Fusion Studio & Earth Goddess Yoga,,
-118.303499,34.1715634,0,Opolence,,
7.1159524,46.8113727,0,ORA Studio,,
121.4738293,25.0273489,0,Oran.K - New Taipei City,,
13.4706795,52.5131705,0,Orbit Studio,,
-58.4240266,-34.6157881,0,ORIRE,,
-81.437906,28.4570845,0,Orlando Aerial Arts,,
-81.46535,28.4640866,0,Orlando Circus School,,
98.283962,7.9768585,0,OTP Studio Phuket,,
0,0,0,"Ozone Aerial - Symonenka St, 4в",,
0,0,0,P5 Studio - Kapo Factory Building,,
3.7607821,51.0780095,0,Paaldanshuisje,,
4.497393,51.0330723,0,Paaldansles,,
-4.1282219,53.2248248,0,"Pagan's Pole, Circus and Dance Academy",,
12.5542452,41.931075,0,Palestra popolare Corpi Pazzi,,
-80.0645234,26.7013816,0,Palm Beach Pole + Aerial Fitness,,
16.8667019,51.1429259,0,Panda Studio - Anna Sobkowiak-Gas,,
-71.6119116,-33.048845,0,Pandora Estudio de Poledance,,
-79.0944023,43.0987019,0,Paradisaea Circus Arts,,
12.6318417,41.8931711,0,paradise accademy,,
6.0380222,47.262956,0,"Passe-Muraille, Centre des Arts du Cirque",,
100.5086945,13.7223636,0,Passion Studio,,
10.1851166,43.9654364,0,Patchouli - Scuola di Danza e Benessere,,
-2.5838277,51.5381341,0,Patchway Pole,,
-71.492498,-32.9893117,0,Patio Nandinni,,
114.1747895,22.3166247,0,Peace Yoga - San Po Kong,,
-119.4366683,49.8846855,0,Peak Aerial Fitness,,
106.6819603,10.7853118,0,Peony Pole Studio,,
-9.3393536,38.7314613,0,PERFOLIE | Aerial Academy - Cascais,,
-6.2131464,53.2716239,0,Petit Volant,,
103.185956,13.1115563,0,Phare Ponleu Selpak / ហ្វារ​ពន្លឺសិល្បៈ,,
-75.1892472,40.0412887,0,Philadelphia School of Circus Arts (PSCA),,
12.4383102,41.8938377,0,Phoenix Aerial & Dance Studio,,
-77.4485378,38.7459264,0,Phoenix Fitness and Dance,,
33.6593361,27.4351127,0,Phoenix Pole & Aerial Arts,,
32.9996522,34.6789334,0,Phoenix Pole & Aerial Arts Studio,,
18.9795081,50.1323555,0,Phoenix Studio Tychy,,
121.5150792,25.0273593,0,PHStar立星空中舞蹈,,
146.931254,-36.0496225,0,PhysiPole Studios Albury,,
143.8632453,-37.5646404,0,PhysiPole Studios Ballarat,,
149.1636864,-35.3914335,0,PhysiPole Studios Canberra,,
144.961036,-37.804573,0,PhysiPole Studios Carlton,,
145.0270996,-37.7669491,0,PhysiPole Studios Fairfield,,
151.2303523,-23.8678991,0,PhysiPole Studios Gladstone,,
144.3465401,-38.1950262,0,PhysiPole Studios Grovedale,,
152.8446535,-25.2842668,0,PhysiPole Studios Hervey Bay,,
145.2436669,-37.8989008,0,PhysiPole Studios Knox,,
153.0459536,-26.4077089,0,PhysiPole Studios Noosa,,
145.5087882,-38.0854009,0,PhysiPole Studios Pakenham,,
150.5069122,-23.3744659,0,PhysiPole Studios Rockhampton,,
147.0953527,-38.0995832,0,PhysiPole Studios Sale,,
153.0388174,-27.5435058,0,PhysiPole Studios Salisbury,,
138.5271545,-34.9976718,0,PhysiPole Studios Somerton Park,,
153.0880737,-26.6708755,0,PhysiPole Studios Sunshine Coast,,
146.5640258,-38.1909751,0,PhysiPole Studios Traralgon,,
142.5351857,-38.374878,0,PhysiPole Studios Warrnambool,,
144.677731,-37.8923834,0,PhysiPole Studios Werribee,,
144.887929,-37.813153,0,PhysiPole Studios Yarraville,,
2.159201,41.4028189,0,PICCOLO CIRKUS / CIA EL NEGRO Y EL FLACO,,
-117.2344486,32.7437007,0,Pier To Point Wellness & Spa,,
0.4667804,51.7360282,0,Piggy Pole & Aerial Fitness,,
-2.5782146,51.4593104,0,Pink Kitten Dance School Ltd,,
-84.5385977,33.5715918,0,Pink Poles Fitness Studio,,
-84.4213899,33.7315481,0,Pink Poles Studio,,
7.422419,44.8500438,0,Pirilampo - scuola di circo,,
-2.9796581,56.4565757,0,Pirouette Pole Studio,,
-3.1815168,55.9707565,0,Pivot Pole Studio,,
103.8489493,1.2868836,0,Pivot Pole Studio,,
9.5197827,40.9354716,0,Planet Fitness - Palestra Olbia -,,
-118.4014406,33.9848882,0,PŌL,,
115.819873,-31.9111946,0,Polaris Studios Perth,,
115.8195773,-31.9029412,0,Polates Perth,,
115.1445653,-8.6222749,0,Pole -Robean Studio Bali.,,
23.6914668,38.0381347,0,Pole & Aerial Acrobatics Άρδην,,
23.6527555,37.9644613,0,Pole & Aerial Arts by Sofia Iosifidou,,
144.998888,-37.818896,0,Pole & Aerial Divas Richmond,,
145.219836,-37.814429,0,Pole & Aerial Divas Ringwood,,
2.3696643,48.8256466,0,Pole & Dance,,
2.3711956,48.8727817,0,Pole & Dance,,
2.6791948,39.5998679,0,Pole & Dance Mallorca,,
-16.5002151,28.4214462,0,Pole & Fitness Tenerife,,
2.4120106,48.8783407,0,Pole & Motion,,
-0.1323787,51.6338395,0,Pole Academy LDN,,
8.0501803,47.3578749,0,Pole Academy Oberentfelden,,
8.602273,47.0427449,0,Pole Academy Steinen,,
28.8604687,47.0506534,0,Pole Addict,,
14.0381042,48.1725119,0,Pole Aerial Tanzstudio,,
139.700578,35.6453445,0,Pole and Aerial Studio POLISH中目黒,,
139.7235874,35.6254433,0,Pole and Aerial Studio POLISH五反田,,
139.7305834,35.6644048,0,Pole and Aerial Studio POLISH六本木,,
127.6959994,26.2273239,0,Pole and Aerial Studio POLISH沖縄,,
21.0359812,52.2233006,0,POLE AND MORE | Pole Dance Studio | Warszawa,,
8.6300336,49.4015184,0,Pole and Move Heidelberg,,
151.9533747,-27.5593442,0,Pole Angels,,
29.0279469,40.9876283,0,Pole Art İstanbul,,
13.38963,52.5054616,0,Pole Artzzz - Pole Dance Studio in Berlin,,
-122.9034888,47.0429429,0,Pole at Play,,
151.2117381,-33.8777542,0,Pole Athletica,,
115.1739199,-8.6637688,0,Pole Bali,,
31.0550714,-29.7594516,0,Pole Base Durban,,
72.8307538,19.06514,0,Pole Burnt Studio,,
9.2897354,45.5823479,0,Pole Carousel Monza,,
106.7097237,10.7294973,0,Pole Cats Dance Studio,,
151.1779327,-33.9096336,0,Pole Class,,
5.7669072,45.2030754,0,Pole Dance,,
21.2391796,48.7137053,0,Pole dance (Košice),,
9.740415,52.4391168,0,Pole Dance & Akrobatik Hannover La Belle,,
76.8934155,43.2397315,0,Pole dance & exotic EXO.DOM,,
5.5702848,43.2936418,0,Pole Dance 13,,
14.4687705,35.8878967,0,Pole Dance Academy,,
151.199531,-33.898398,0,Pole Dance Academy Alexandria,,
151.2506648,-33.8948721,0,Pole Dance Academy Bondi Junction,,
151.1990447,-33.8249387,0,Pole Dance Academy Crows Nest,,
11.2413304,43.8030754,0,Pole Dance Accademia,,
5.6886119,45.1215648,0,POLE DANCE ADDICT,,
5.6806632,45.2175011,0,Pole Dance Addict Saint Egreve,,
145.162085,-37.8197689,0,Pole Dance Addiction,,
20.4573729,44.8117064,0,Pole Dance Akademija,,
1.5054751,43.5480651,0,Pole Dance And Co,,
7.3549496,45.7430947,0,Pole Dance Aosta SP,,
8.5967561,39.9367303,0,POLE DANCE ASD PHOENIX ORISTANO,,
2.4308341,48.8461429,0,Pole Dance Attitude Vincennes,,
2.1435028,41.3868199,0,Pole Dance BCN,,
-2.9521998,43.2685591,0,Pole Dance Bilbao,,
-47.9084463,-15.8142462,0,Pole Dance Brasilia,,
23.3181754,42.6623415,0,Pole Dance Bulgaria,,
23.314692,42.7020543,0,Pole Dance Bulgaria Center Studio/Пол денс България/,,
23.3761393,42.6459484,0,Pole Dance Bulgaria Mladost Studio/Пол денс България/,,
9.1805864,39.245129,0,Pole Dance Cagliari,,
18.538567,-33.8817886,0,Pole Dance Cape Town (PDCT),,
10.4026967,45.0038147,0,Pole Dance Casalmaggiore Ginnastica Acrobatica Asd,,
-0.4737111,38.3504807,0,POLE DANCE DREAM,,
-46.6314862,-23.6908555,0,Pole Dance e Circo - ExoticMorceguinha,,
2.1536378,41.4045979,0,Pole Dance Factory,,
4.9276783,52.336715,0,Pole Dance Factory Amsterdam - OOST,,
4.8674976,52.3957627,0,Pole Dance Factory Amsterdam - WEST,,
20.4636345,44.8086358,0,Pole Dance Fitness Beograd,,
-5.9629912,37.3824831,0,Pole Dance Fitness Jungle,,
-5.9641405,37.3863407,0,Pole Dance Fitness Sevilla,,
69.5972435,42.3152394,0,Pole Dance Hall,,
19.8198157,45.2620825,0,Pole dance Hedera,,
25.5630495,45.6553471,0,Pole Dance Hub Brasov,,
-1.2166212,46.1609069,0,Pole Dance La Rochelle,,
-13.5560706,28.9642867,0,Pole Dance Lanzarote,,
10.5281019,43.8344178,0,Pole Dance Lucca,,
101.6398072,3.1018845,0,Pole Dance Movement,,
7.315833,47.7519531,0,Pole Dance Mulhouse,,
10.3526247,44.7940981,0,Pole Dance Parma Onyx - Tessuto e Cerchio Aereo,,
16.0019148,45.8037935,0,Pole Dance Phoenix,,
98.3461875,7.8916875,0,Pole Dance Phuket,,
-9.2218797,38.7212737,0,Pole Dance Portugal,,
-0.4487974,39.4816921,0,POLE DANCE SPORT VALENCIA ESCUELA BETTY YEIN,,
14.5657457,46.0630249,0,Pole Dance studio,,
99.9991698,9.7874912,0,Pole Dance Studio,,
17.1235847,48.1577071,0,Pole dance studio Avrora Dance,,
-0.398802,39.4730459,0,Pole Dance Studio Blue Heaven Valencia,,
14.1134024,50.081312,0,Pole dance studio Destiny,,
9.7314882,52.4071288,0,Pole Dance Studio Passion,,
-0.3594824,39.4828221,0,Pole dance studio Pink Heaven,,
24.7358048,59.4048149,0,Pole Dance Stuudio OÜ,,
30.4790672,59.9150016,0,Pole Dance Style,,
139.736309,35.674829,0,Pole Dance Tokyo,,
6.63421,49.7318596,0,Pole Dance Trier,,
4.0666863,48.2870782,0,Pole Dance Troyes,,
2.0130293,41.5733085,0,Pole Dance Vallès,,
25.2778701,54.6693916,0,Pole Dance Vilnius,,
11.2633419,44.5407636,0,Pole Dance Virtude Bologna,,
9.2198414,45.4924078,0,Pole Dancing Academy Milano,,
54.4334635,24.4321295,0,Pole Divas Abu Dhabi,,
144.9181426,-37.7665238,0,Pole Divas Moonee Ponds,,
144.9950319,-37.8506316,0,Pole Divas Prahran,,
144.9831704,-37.7153457,0,Pole Divas Reservoir,,
121.052739,14.571233,0,POLE DOLLS DANCE STUDIO,,
17.0317719,51.1054523,0,Pole Empire,,
-87.9119269,43.0219486,0,Pole Factory MKE,,
13.0821841,37.511348,0,Pole Factory Sicily,,
11.8122298,42.0952746,0,Pole Fighters Studio - Civitavecchia,,
11.7981183,42.0923849,0,Pole Fighters Studio 2.0,,
55.1349592,25.0717027,0,Pole Fit Dubai - Aerial Arts Academy,,
-6.2790665,53.3284606,0,Pole Fit Dublin,,
15.2302497,37.1079152,0,Pole fit Siracusa,,
-75.7201195,45.4064308,0,Pole Fitness Academy,,
26.9159817,46.5740558,0,Pole Fitness Bacau,,
-76.479193,44.2314872,0,Pole Fitness Kingston,,
-122.158384,47.6285121,0,Pole Fitness Seattle - Bellevue,,
-122.321177,47.5752192,0,Pole Fitness Seattle LLC,,
-115.1997383,36.1126259,0,Pole Fitness Studio,,
13.4605667,52.4765212,0,Pole Flow Berlin,,
13.334749,52.5306447,0,Pole Gym - Berlin,,
145.3370481,-38.0376225,0,Pole Haven,,
101.6505299,3.16365,0,Pole Haven KL,,
14.4069143,50.0783445,0,Pole Heaven Studio,,
2.2066273,48.8217296,0,Pole House,,
-72.5755386,42.0908584,0,Pole in the Wall,,
4.4870855,51.9272764,0,Pole Inspiration Dance Studio,,
4.3538989,52.0885013,0,Pole Inspiration Dance Studio (Den Haag),,
0.3161182,51.7767323,0,Pole Inspiration Studio,,
28.9914528,41.050511,0,Pole İstanbul,,
-115.1595079,36.2188774,0,"Pole Kisses, Bungee and Aerial Fitness",,
-5.899177,54.5855092,0,Pole Kittens,,
6.8096483,51.2103696,0,Pole Land,,
13.7458314,43.2399444,0,Pole Movement Academy a.s.d.,,
-122.6872981,45.5825092,0,Pole Palace,,
6.9388945,50.9684013,0,Pole Paradise,,
9.003563,45.74945,0,Pole Passion Academy,,
9.1078849,45.8021439,0,Pole Passion Academy,,
8.5551895,52.0276992,0,Pole Passion Bielefeld,,
21.4282542,41.9888879,0,Pole People Skopje,,
-1.39288,50.899108,0,Pole Performers Dance School Ltd,,
0.5160329,51.3947481,0,Pole Persona Dance & Fitness,,
-4.2335085,55.8507054,0,Pole Physique,,
-4.2541327,55.8639288,0,Pole Place Glasgow,,
-73.765889,41.029858,0,Pole Position Dance Studio,,
-2.9857004,56.4621809,0,Pole Position Scotland,,
-84.2399132,33.7809442,0,Pole Positions Dance and Fitness Studio,,
-77.0323207,38.9080512,0,Pole Pressure,,
12.5046327,55.6842228,0,Pole Republic - Pole Fitness Studio,,
-104.7736449,38.8586927,0,Pole Revolution LLC,,
8.5405244,52.040082,0,Pole Sisters - Dein Studio für Pole Dance und Luftakrobatik,,
115.7629281,-32.2759476,0,Pole Sisters Rockingham,,
14.415992,50.081682,0,Pole Škola,,
-1.8591569,38.9890954,0,Pole Soul Acrobacias & Pilates,,
-3.82654,40.33854,0,Pole Soul Alcorcón,,
23.7076895,37.9284884,0,Pole Spirit Dance & Fitness Studio,,
2.2855532,48.8504885,0,Pole Spirit Paris,,
23.9523923,54.914978,0,Pole sport academy VIPERA,,
-2.0318204,42.6660871,0,Pole Sport Estella,,
-21.7562164,64.1375185,0,Pole Sport Heilsurækt,,
72.8260624,19.051135,0,Pole Star India By Ssmilly Suri,,
-73.4545777,45.4815479,0,Pole Station Dance Studio,,
15.0925039,37.5106841,0,Pole Studio A.L Catania,,
14.763905,36.840132,0,Pole Studio A.L. Modica,,
33.0561167,34.6930656,0,Pole Studio Black Cat,,
-13.8696612,28.7292741,0,Pole Studio Fuerteventura,,
10.2585499,43.9044587,0,Pole Studio Viareggio asd,,
6.8439309,46.4655782,0,Pole Time - Vevey,,
-94.6046869,39.0941677,0,Pole Worx Fitness,,
